lat_pred,lon_pred,pontoId
-8.050423048780488,-34.95399438356164,8722.0
-8.051383780487804,-34.94773493150685,8482.0
-8.048181341463414,-34.94712917808219,9338.0
-8.050743292682926,-34.952984794520546,8651.0
-8.051704024390245,-34.94874452054795,8308.0
-8.058589268292682,-34.949148356164386,6673.0
-8.04658012195122,-34.95076369863014,9348.0
-8.051063536585367,-34.95500397260274,8806.0
-8.04658012195122,-34.95379246575342,9385.0
-8.055386829268294,-34.95096561643836,7649.0
-8.050262926829268,-34.94733109589041,8807.0
-8.048021219512195,-34.95116753424658,9314.0
-8.047060487804877,-34.95520589041096,9144.0
-8.04946231707317,-34.95096561643836,8883.0
-8.055546951219512,-34.954196301369855,7045.0
-8.055546951219512,-34.95500397260274,7107.0
-8.052504634146342,-34.94813876712329,7765.0
-8.058269024390244,-34.94995602739726,6705.0
-8.05634756097561,-34.95520589041096,6841.0
-8.052184390243902,-34.94813876712329,7991.0
-8.051543902439024,-34.949552191780825,8401.0
-8.047380731707317,-34.94753301369863,9449.0
-8.048821829268293,-34.95843657534247,8759.0
-8.04674024390244,-34.94834068493151,9621.0
